#_psys_name,psys_pictureurl,st_name,st_mass,st_radius,st_efftemp,st_pictureurl,pl_name,pl_mass,pl_radius,pl_semimajor,pl_ecc,pl_orbper,pl_pictureurl
K2-188_System,http://bit.ly/2Iz4jPB,K2-188,2.11E+30,827883,5977,http://bit.ly/336nzNZ,K2-188_b,0,8579.04,4323378.472,0,1.742169,http://bit.ly/2Q2PngD
K2-188_System,http://bit.ly/2Iz4jPB,K2-188,2.11E+30,827883,5977,http://bit.ly/336nzNZ,K2-188_c,0,18015.984,1.17E+07,0,7.810253,http://bit.ly/2Q2PngD
Kepler-1545_System,http://bit.ly/2Iz4jPB,Kepler-1545,1.67E+30,556560,5201,http://bit.ly/336nzNZ,Kepler-1545_b,0,17229.572,0,0,163.692349,http://bit.ly/2Q2PngD
Kepler-989_System,http://bit.ly/2Iz4jPB,Kepler-989,1.63E+30,542646,5074,http://bit.ly/336nzNZ,Kepler-989_b,0,14083.924,0,0,7.96431535,http://bit.ly/2Q2PngD
WASP-113_System,http://bit.ly/2Iz4jPB,WASP-113,2.63E+30,1120077,5890,http://bit.ly/336nzNZ,WASP-113_b,9.02E+26,100732.228,8803834.708,0,4.54216875,http://bit.ly/2Q2PngD
Kepler-1079_System,http://bit.ly/2Iz4jPB,Kepler-1079,2.15E+30,946152,5758,http://bit.ly/336nzNZ,Kepler-1079_b,0,10366.34,0,0,13.24503188,http://bit.ly/2Q2PngD
Kepler-290_System,http://bit.ly/2Iz4jPB,Kepler-290,0,514818,5147,http://bit.ly/336nzNZ,Kepler-290_b,0,14369.892,1.65E+07,0,14.589347,http://bit.ly/2Q2PngD
Kepler-290_System,http://bit.ly/2Iz4jPB,Kepler-290,0,514818,5147,http://bit.ly/336nzNZ,Kepler-290_c,0,17229.572,3.07E+07,0,36.77031,http://bit.ly/2Q2PngD
Kepler-1130_System,http://bit.ly/2Iz4jPB,Kepler-1130,1.79E+30,563517,5403,http://bit.ly/336nzNZ,Kepler-1130_b,0,5075.932,0,0,5.45298175,http://bit.ly/2Q2PngD
Kepler-1267_System,http://bit.ly/2Iz4jPB,Kepler-1267,2.29E+30,834840,6096,http://bit.ly/336nzNZ,Kepler-1267_b,0,19231.348,0,0,13.0313945,http://bit.ly/2Q2PngD
WASP-92_System,http://bit.ly/2Iz4jPB,WASP-92,2.37E+30,932238,6280,http://bit.ly/336nzNZ,WASP-92_b,1.53E+27,104449.812,5206005.911,0,2.1746742,http://bit.ly/2Q2PngD
Kepler-1586_System,http://bit.ly/2Iz4jPB,Kepler-1586,2.88E+30,1217475,6681,http://bit.ly/336nzNZ,Kepler-1586_b,0,9722.912,0,0,15.6049212,http://bit.ly/2Q2PngD
WASP-157_System,http://bit.ly/2Iz4jPB,WASP-157,2.11E+30,765270,5772,http://bit.ly/336nzNZ,WASP-157_b,0,71349.016,7464933.763,0,3.951623,http://bit.ly/2Q2PngD
Kepler-945_System,http://bit.ly/2Iz4jPB,Kepler-945,1.93E+30,674829,5718,http://bit.ly/336nzNZ,Kepler-945_b,0,16800.62,0,0,31.0033814,http://bit.ly/2Q2PngD
Kepler-311_System,http://bit.ly/2Iz4jPB,Kepler-311,0,827883,5905,http://bit.ly/336nzNZ,Kepler-311_b,0,10866.784,1.30E+07,0,9.176092,http://bit.ly/2Q2PngD
Kepler-311_System,http://bit.ly/2Iz4jPB,Kepler-311,0,827883,5905,http://bit.ly/336nzNZ,Kepler-311_c,0,9150.976,2.17E+07,0,19.738286,http://bit.ly/2Q2PngD
GQ_Lup_System,http://bit.ly/2Iz4jPB,GQ_Lup,1.39E+30,0,0,http://bit.ly/336nzNZ,GQ_Lup_b,3.80E+28,214476,1.50E+10,0,0,http://bit.ly/2Q2PngD
HD_14787_System,http://bit.ly/2Iz4jPB,HD_14787,2.84E+30,3485457,4946,http://bit.ly/336nzNZ,HD_14787_b,2.13E+27,0,2.54E+08,0.155,676.6,http://bit.ly/2Q2PngD
Kepler-1607_System,http://bit.ly/2Iz4jPB,Kepler-1607,2.27E+30,841797,6116,http://bit.ly/336nzNZ,Kepler-1607_b,0,5862.344,0,0,13.6473676,http://bit.ly/2Q2PngD
Kepler-1171_System,http://bit.ly/2Iz4jPB,Kepler-1171,3.14E+30,1356615,7044,http://bit.ly/336nzNZ,Kepler-1171_b,0,16300.176,0,0,1.44259224,http://bit.ly/2Q2PngD
Kepler-1035_System,http://bit.ly/2Iz4jPB,Kepler-1035,1.95E+30,674829,5763,http://bit.ly/336nzNZ,Kepler-1035_b,0,7435.168,0,0,2.71407755,http://bit.ly/2Q2PngD
HD_100777_System,http://bit.ly/2Iz4jPB,HD_100777,1.65E+30,723528,5533,http://bit.ly/336nzNZ,HD_100777_b,1.95E+27,0,1.54E+08,0.36,383.70001,http://bit.ly/2Q2PngD
Kepler-540_System,http://bit.ly/2Iz4jPB,Kepler-540,2.03E+30,751356,5946,http://bit.ly/336nzNZ,Kepler-540_b,0,17301.064,0,0,172.7049784,http://bit.ly/2Q2PngD
Kepler-716_System,http://bit.ly/2Iz4jPB,Kepler-716,1.65E+30,542646,5099,http://bit.ly/336nzNZ,Kepler-716_b,0,18516.428,0,0,10.37168453,http://bit.ly/2Q2PngD
Kepler-1542_System,http://bit.ly/2Iz4jPB,Kepler-1542,1.87E+30,688743,5564,http://bit.ly/336nzNZ,Kepler-1542_b,0,4861.456,0,0,3.95116882,http://bit.ly/2Q2PngD
Kepler-1542_System,http://bit.ly/2Iz4jPB,Kepler-1542,1.87E+30,688743,5564,http://bit.ly/336nzNZ,Kepler-1542_c,0,4146.536,0,0,2.89223021,http://bit.ly/2Q2PngD
Kepler-1542_System,http://bit.ly/2Iz4jPB,Kepler-1542,1.87E+30,688743,5564,http://bit.ly/336nzNZ,Kepler-1542_d,0,5576.376,0,0,5.99273738,http://bit.ly/2Q2PngD
Kepler-1542_System,http://bit.ly/2Iz4jPB,Kepler-1542,1.87E+30,688743,5564,http://bit.ly/336nzNZ,Kepler-1542_e,0,4861.456,0,0,5.10115756,http://bit.ly/2Q2PngD
Kepler-1236_System,http://bit.ly/2Iz4jPB,Kepler-1236,1.71E+30,570474,5337,http://bit.ly/336nzNZ,Kepler-1236_b,0,13654.972,0,0,31.0571618,http://bit.ly/2Q2PngD
K2-206_System,http://bit.ly/2Iz4jPB,K2-206,1.57E+30,528732,5043,http://bit.ly/336nzNZ,K2-206_b,0,17801.508,0,0,18.294549,http://bit.ly/2Q2PngD
CoRoT-25_System,http://bit.ly/2Iz4jPB,CoRoT-25,2.17E+30,827883,6040,http://bit.ly/336nzNZ,CoRoT-25_b,5.12E+26,77211.36,8646756.944,0,4.86069,http://bit.ly/2Q2PngD
Kepler-695_System,http://bit.ly/2Iz4jPB,Kepler-695,1.67E+30,556560,5181,http://bit.ly/336nzNZ,Kepler-695_b,0,58766.424,0,0,3.04033042,http://bit.ly/2Q2PngD
HD_99706_System,http://bit.ly/2Iz4jPB,HD_99706,2.90E+30,3840264,4862,http://bit.ly/336nzNZ,HD_99706_b,2.33E+27,0,2.96E+08,0.25,841,http://bit.ly/2Q2PngD
HD_99706_System,http://bit.ly/2Iz4jPB,HD_99706,2.90E+30,3840264,4862,http://bit.ly/336nzNZ,HD_99706_c,1.08E+28,0,0,0.411,1278,http://bit.ly/2Q2PngD
HD_202206_System,http://bit.ly/2Iz4jPB,HD_202206,2.53E+30,716571,5760,http://bit.ly/336nzNZ,HD_202206_c,3.40E+28,0,3.61E+08,0.22,1260,http://bit.ly/2Q2PngD
Kepler-809_System,http://bit.ly/2Iz4jPB,Kepler-809,1.97E+30,681786,5734,http://bit.ly/336nzNZ,Kepler-809_b,0,19231.348,0,0,55.63934,http://bit.ly/2Q2PngD
HD_114613_System,http://bit.ly/2Iz4jPB,HD_114613,2.53E+30,1488798,5641,http://bit.ly/336nzNZ,HD_114613_b,6.78E+26,0,7.99E+08,0.458,4000,http://bit.ly/2Q2PngD
Kepler-1424_System,http://bit.ly/2Iz4jPB,Kepler-1424,2.03E+30,744399,5838,http://bit.ly/336nzNZ,Kepler-1424_b,0,7363.676,0,0,29.6091744,http://bit.ly/2Q2PngD
K2-280_System,http://bit.ly/2Iz4jPB,K2-280,2.21E+30,890496,5742,http://bit.ly/336nzNZ,K2-280_b,0,48900.528,2.23E+07,0,19.895202,http://bit.ly/2Q2PngD
KELT-11_System,http://bit.ly/2Iz4jPB,KELT-11,2.86E+30,1871433,5375,http://bit.ly/336nzNZ,KELT-11_b,3.25E+26,96514.2,0,7.00E-04,4.7361,http://bit.ly/2Q2PngD
Kepler-1329_System,http://bit.ly/2Iz4jPB,Kepler-1329,1.43E+30,480033,4500,http://bit.ly/336nzNZ,Kepler-1329_b,0,13869.448,0,0,9.33646594,http://bit.ly/2Q2PngD
K2-113_System,http://bit.ly/2Iz4jPB,K2-113,2.07E+30,862668,5660,http://bit.ly/336nzNZ,K2-113_b,0,77425.836,9604183.318,0,5.817685,http://bit.ly/2Q2PngD
HD_72892_System,http://bit.ly/2Iz4jPB,HD_72892,2.03E+30,848754,5688,http://bit.ly/336nzNZ,HD_72892_b,1.03E+28,0,3.41E+07,0.423,39.475,http://bit.ly/2Q2PngD
Kepler-1468_System,http://bit.ly/2Iz4jPB,Kepler-1468,2.07E+30,730485,5893,http://bit.ly/336nzNZ,Kepler-1468_b,0,11009.768,0,0,8.23984869,http://bit.ly/2Q2PngD
Kepler-1468_System,http://bit.ly/2Iz4jPB,Kepler-1468,2.07E+30,730485,5893,http://bit.ly/336nzNZ,Kepler-1468_c,0,7363.676,0,0,3.54553021,http://bit.ly/2Q2PngD
OGLE-2012-BLG-0950L_System,http://bit.ly/2Iz4jPB,OGLE-2012-BLG-0950L,1.11E+30,0,0,http://bit.ly/336nzNZ,OGLE-2012-BLG-0950L_b,2.09E+26,0,4.04E+08,0,0,http://bit.ly/2Q2PngD
HD_164922_System,http://bit.ly/2Iz4jPB,HD_164922,1.51E+30,674829,5372,http://bit.ly/336nzNZ,HD_164922_b,5.88E+26,0,3.14E+08,0.05,1155,http://bit.ly/2Q2PngD
HD_164922_System,http://bit.ly/2Iz4jPB,HD_164922,1.51E+30,674829,5372,http://bit.ly/336nzNZ,HD_164922_c,7.70E+25,0,5.01E+07,0.22,75.765,http://bit.ly/2Q2PngD
Kepler-52_System,http://bit.ly/2Iz4jPB,Kepler-52,0,389592,4263,http://bit.ly/336nzNZ,Kepler-52_b,1.65E+28,13369.004,0,0,7.8773565,http://bit.ly/2Q2PngD
Kepler-52_System,http://bit.ly/2Iz4jPB,Kepler-52,0,389592,4263,http://bit.ly/336nzNZ,Kepler-52_c,1.98E+28,11724.688,0,0,16.3850021,http://bit.ly/2Q2PngD
Kepler-52_System,http://bit.ly/2Iz4jPB,Kepler-52,0,389592,4263,http://bit.ly/336nzNZ,Kepler-52_d,0,12439.608,2.72E+07,0,36.445171,http://bit.ly/2Q2PngD
Pr0211_System,http://bit.ly/2Iz4jPB,Pr0211,1.87E+30,577431,5300,http://bit.ly/336nzNZ,Pr0211_b,3.57E+27,0,4751228.383,0.011,2.1461,http://bit.ly/2Q2PngD
Pr0211_System,http://bit.ly/2Iz4jPB,Pr0211,1.87E+30,577431,5300,http://bit.ly/336nzNZ,Pr0211_c,1.48E+28,0,8.23E+08,0.71,4850,http://bit.ly/2Q2PngD
Kepler-172_System,http://bit.ly/2Iz4jPB,Kepler-172,0,751356,5526,http://bit.ly/336nzNZ,Kepler-172_b,0,15013.32,5983914.84,0,2.940309,http://bit.ly/2Q2PngD
Kepler-172_System,http://bit.ly/2Iz4jPB,Kepler-172,0,751356,5526,http://bit.ly/336nzNZ,Kepler-172_c,0,18230.46,1.02E+07,0,6.388996,http://bit.ly/2Q2PngD
Kepler-172_System,http://bit.ly/2Iz4jPB,Kepler-172,0,751356,5526,http://bit.ly/336nzNZ,Kepler-172_d,0,14369.892,1.77E+07,0,14.627119,http://bit.ly/2Q2PngD
Kepler-172_System,http://bit.ly/2Iz4jPB,Kepler-172,0,751356,5526,http://bit.ly/336nzNZ,Kepler-172_e,0,17587.032,3.16E+07,0,35.118736,http://bit.ly/2Q2PngD
WASP-95_System,http://bit.ly/2Iz4jPB,WASP-95,2.90E+30,855711,5830,http://bit.ly/336nzNZ,WASP-95_b,2.73E+27,87935.16,0,0,2.18467,http://bit.ly/2Q2PngD
Kepler-1174_System,http://bit.ly/2Iz4jPB,Kepler-1174,2.07E+30,723528,5936,http://bit.ly/336nzNZ,Kepler-1174_b,0,10151.864,0,0,6.89225223,http://bit.ly/2Q2PngD
EPIC_248847494_System,http://bit.ly/2Iz4jPB,EPIC_248847494,1.79E+30,1878390,4898,http://bit.ly/336nzNZ,EPIC_248847494_b,2.47E+28,79356.12,6.73E+08,0,3650,http://bit.ly/2Q2PngD
HD_32518_System,http://bit.ly/2Iz4jPB,HD_32518,2.25E+30,7110054,4580,http://bit.ly/336nzNZ,HD_32518_b,5.77E+27,0,8.83E+07,0.01,157.54,http://bit.ly/2Q2PngD
Kepler-700_System,http://bit.ly/2Iz4jPB,Kepler-700,1.95E+30,667872,5692,http://bit.ly/336nzNZ,Kepler-700_b,0,38176.728,0,0,80.8720639,http://bit.ly/2Q2PngD
Kepler-837_System,http://bit.ly/2Iz4jPB,Kepler-837,1.69E+30,563517,5403,http://bit.ly/336nzNZ,Kepler-837_b,0,16300.176,0,0,16.56059504,http://bit.ly/2Q2PngD
Kepler-234_System,http://bit.ly/2Iz4jPB,Kepler-234,0,772227,6224,http://bit.ly/336nzNZ,Kepler-234_b,0,23592.36,5983914.84,0,2.711506,http://bit.ly/2Q2PngD
Kepler-234_System,http://bit.ly/2Iz4jPB,Kepler-234,0,772227,6224,http://bit.ly/336nzNZ,Kepler-234_c,0,22376.996,1.15E+07,0,7.21205,http://bit.ly/2Q2PngD
Kepler-1208_System,http://bit.ly/2Iz4jPB,Kepler-1208,1.59E+30,528732,5001,http://bit.ly/336nzNZ,Kepler-1208_b,0,14798.844,0,0,11.08507637,http://bit.ly/2Q2PngD
LSPM_J2116+0234_System,http://bit.ly/2Iz4jPB,LSPM_J2116+0234,8.55E+29,299151,3475,http://bit.ly/336nzNZ,LSPM_J2116+0234_b,7.94E+25,0,1.31E+07,0.183,14.4399,http://bit.ly/2Q2PngD
HD_94834_System,http://bit.ly/2Iz4jPB,HD_94834,2.21E+30,2921940,4798,http://bit.ly/336nzNZ,HD_94834_b,2.39E+27,0,4.10E+08,0.14,1576,http://bit.ly/2Q2PngD
2MASS_J04414489+2301513_System,http://bit.ly/2Iz4jPB,2MASS_J04414489+2301513,3.98E+28,0,0,http://bit.ly/336nzNZ,2MASS_J04414489+2301513_b,1.42E+28,0,2.24E+09,0,0,http://bit.ly/2Q2PngD
Kepler-741_System,http://bit.ly/2Iz4jPB,Kepler-741,2.31E+30,862668,6129,http://bit.ly/336nzNZ,Kepler-741_b,0,18945.38,0,0,7.03902374,http://bit.ly/2Q2PngD
OGLE-2007-BLG-368L_System,http://bit.ly/2Iz4jPB,OGLE-2007-BLG-368L,1.27E+30,0,0,http://bit.ly/336nzNZ,OGLE-2007-BLG-368L_b,1.14E+26,0,4.94E+08,0,0,http://bit.ly/2Q2PngD
MOA-2011-BLG-293L_System,http://bit.ly/2Iz4jPB,MOA-2011-BLG-293L,1.71E+30,0,0,http://bit.ly/336nzNZ,MOA-2011-BLG-293L_b,9.11E+27,0,1.65E+08,0,0,http://bit.ly/2Q2PngD
HD_44219_System,http://bit.ly/2Iz4jPB,HD_44219,1.99E+30,918324,5752,http://bit.ly/336nzNZ,HD_44219_b,1.10E+27,0,1.78E+08,0.61,472.3,http://bit.ly/2Q2PngD
Kepler-1159_System,http://bit.ly/2Iz4jPB,Kepler-1159,2.37E+30,890496,6217,http://bit.ly/336nzNZ,Kepler-1159_b,0,15084.812,0,0,22.70816791,http://bit.ly/2Q2PngD
Kepler-494_System,http://bit.ly/2Iz4jPB,Kepler-494,2.19E+30,876582,6007,http://bit.ly/336nzNZ,Kepler-494_b,0,45540.404,0,0,8.02511821,http://bit.ly/2Q2PngD
Kepler-1022_System,http://bit.ly/2Iz4jPB,Kepler-1022,1.41E+30,473076,4445,http://bit.ly/336nzNZ,Kepler-1022_b,0,15084.812,0,0,10.99469878,http://bit.ly/2Q2PngD
HIP_5158_System,http://bit.ly/2Iz4jPB,HIP_5158,1.55E+30,0,4962,http://bit.ly/336nzNZ,HIP_5158_b,2.70E+27,0,1.33E+08,0.52,345.72,http://bit.ly/2Q2PngD
HIP_5158_System,http://bit.ly/2Iz4jPB,HIP_5158,1.55E+30,0,4962,http://bit.ly/336nzNZ,HIP_5158_c,2.85E+28,0,1.15E+09,0.14,9017.76,http://bit.ly/2Q2PngD
K2-172_System,http://bit.ly/2Iz4jPB,K2-172,1.85E+30,605259,5569,http://bit.ly/336nzNZ,K2-172_b,0,10652.308,0,0,14.316941,http://bit.ly/2Q2PngD
K2-172_System,http://bit.ly/2Iz4jPB,K2-172,1.85E+30,605259,5569,http://bit.ly/336nzNZ,K2-172_c,0,20446.712,0,0,29.62682,http://bit.ly/2Q2PngD
Kepler-788_System,http://bit.ly/2Iz4jPB,Kepler-788,2.31E+30,855711,6159,http://bit.ly/336nzNZ,Kepler-788_b,0,16228.684,0,0,8.39846269,http://bit.ly/2Q2PngD
HD_98219_System,http://bit.ly/2Iz4jPB,HD_98219,2.80E+30,3200220,4925,http://bit.ly/336nzNZ,HD_98219_b,3.73E+27,0,1.88E+08,0.079,433.8,http://bit.ly/2Q2PngD
HD_7449_System,http://bit.ly/2Iz4jPB,HD_7449,2.09E+30,0,6024,http://bit.ly/336nzNZ,HD_7449_b,9.64E+26,0,3.56E+08,0.92,1255.5,http://bit.ly/2Q2PngD
AB_Pic_System,http://bit.ly/2Iz4jPB,AB_Pic,0,0,0,http://bit.ly/336nzNZ,AB_Pic_b,2.56E+28,0,3.89E+10,0,0,http://bit.ly/2Q2PngD
HIP_12961_System,http://bit.ly/2Iz4jPB,HIP_12961,1.37E+30,452205,3901,http://bit.ly/336nzNZ,HIP_12961_b,6.83E+26,0,3.74E+07,0.17,57.435,http://bit.ly/2Q2PngD
HATS-25_System,http://bit.ly/2Iz4jPB,HATS-25,1.97E+30,772227,5715,http://bit.ly/336nzNZ,HATS-25_b,1.16E+27,90079.92,7723738.08,0.176,4.2986432,http://bit.ly/2Q2PngD
Kepler-515_System,http://bit.ly/2Iz4jPB,Kepler-515,1.79E+30,577431,5293,http://bit.ly/336nzNZ,Kepler-515_b,0,9293.96,0,0,19.96371318,http://bit.ly/2Q2PngD
Kepler-370_System,http://bit.ly/2Iz4jPB,Kepler-370,0,626130,5852,http://bit.ly/336nzNZ,Kepler-370_b,0,10151.864,8078285.034,0,4.57953,http://bit.ly/2Q2PngD
Kepler-370_System,http://bit.ly/2Iz4jPB,Kepler-370,0,626130,5852,http://bit.ly/336nzNZ,Kepler-370_c,0,12153.64,2.09E+07,0,19.02293,http://bit.ly/2Q2PngD
WASP-100_System,http://bit.ly/2Iz4jPB,WASP-100,1.53E+30,1092249,6900,http://bit.ly/336nzNZ,WASP-100_b,2.39E+27,95084.36,0,0,2.84938,http://bit.ly/2Q2PngD
Kepler-1372_System,http://bit.ly/2Iz4jPB,Kepler-1372,1.95E+30,674829,5677,http://bit.ly/336nzNZ,Kepler-1372_b,0,8078.596,0,0,1.31155557,http://bit.ly/2Q2PngD
Kepler-93_System,http://bit.ly/2Iz4jPB,Kepler-93,2.17E+30,681786,5669,http://bit.ly/336nzNZ,Kepler-93_b,1.90E+25,10008.88,0,0,4.72674,http://bit.ly/2Q2PngD
Kepler-93_System,http://bit.ly/2Iz4jPB,Kepler-93,2.17E+30,681786,5669,http://bit.ly/336nzNZ,Kepler-93_c,5.69E+27,0,0,0,1460,http://bit.ly/2Q2PngD
Kepler-528_System,http://bit.ly/2Iz4jPB,Kepler-528,2.01E+30,737442,5807,http://bit.ly/336nzNZ,Kepler-528_b,0,13297.512,0,0,19.78297415,http://bit.ly/2Q2PngD
OGLE-2016-BLG-1067L_System,http://bit.ly/2Iz4jPB,OGLE-2016-BLG-1067L,5.97E+29,0,0,http://bit.ly/336nzNZ,OGLE-2016-BLG-1067L_b,8.16E+26,0,2.54E+08,0,0,http://bit.ly/2Q2PngD
HD_117618_System,http://bit.ly/2Iz4jPB,HD_117618,2.15E+30,0,5990,http://bit.ly/336nzNZ,HD_117618_b,3.30E+26,0,2.69E+07,0.15,25.8,http://bit.ly/2Q2PngD
Kepler-543_System,http://bit.ly/2Iz4jPB,Kepler-543,1.39E+30,466119,4671,http://bit.ly/336nzNZ,Kepler-543_b,0,15942.716,0,0,13.89961966,http://bit.ly/2Q2PngD
Kepler-713_System,http://bit.ly/2Iz4jPB,Kepler-713,1.95E+30,688743,5785,http://bit.ly/336nzNZ,Kepler-713_b,0,15799.732,0,0,7.411141,http://bit.ly/2Q2PngD
HD_137388_System,http://bit.ly/2Iz4jPB,HD_137388,1.35E+30,612216,5181,http://bit.ly/336nzNZ,HD_137388_b,3.80E+26,0,1.33E+08,0.36,330,http://bit.ly/2Q2PngD
Kepler-1421_System,http://bit.ly/2Iz4jPB,Kepler-1421,2.49E+30,987894,6335,http://bit.ly/336nzNZ,Kepler-1421_b,0,5933.836,0,0,6.9131112,http://bit.ly/2Q2PngD
Kepler-1295_System,http://bit.ly/2Iz4jPB,Kepler-1295,1.83E+30,619173,5486,http://bit.ly/336nzNZ,Kepler-1295_b,0,9865.896,0,0,3.81371974,http://bit.ly/2Q2PngD
GJ_1148_System,http://bit.ly/2Iz4jPB,GJ_1148,6.96E+29,278280,3264,http://bit.ly/336nzNZ,GJ_1148_b,5.77E+26,0,2.48E+07,0.38,41.38,http://bit.ly/2Q2PngD
GJ_1148_System,http://bit.ly/2Iz4jPB,GJ_1148,6.96E+29,278280,3264,http://bit.ly/336nzNZ,GJ_1148_c,4.06E+26,0,1.36E+08,0.342,532.58,http://bit.ly/2Q2PngD
EPIC_212587672_System,http://bit.ly/2Iz4jPB,EPIC_212587672,1.89E+30,0,0,http://bit.ly/336nzNZ,EPIC_212587672_b,0,7149.2,0,0,15.2841,http://bit.ly/2Q2PngD
Kepler-185_System,http://bit.ly/2Iz4jPB,Kepler-185,0,563517,5208,http://bit.ly/336nzNZ,Kepler-185_b,0,7435.168,3889544.646,0,1.6329,http://bit.ly/2Q2PngD
Kepler-185_System,http://bit.ly/2Iz4jPB,Kepler-185,0,563517,5208,http://bit.ly/336nzNZ,Kepler-185_c,0,12868.56,2.08E+07,0,20.729042,http://bit.ly/2Q2PngD
Kepler-479_System,http://bit.ly/2Iz4jPB,Kepler-479,1.71E+30,563517,5247,http://bit.ly/336nzNZ,Kepler-479_b,0,13511.988,0,0,12.49341307,http://bit.ly/2Q2PngD
Kepler-1501_System,http://bit.ly/2Iz4jPB,Kepler-1501,2.39E+30,904410,6229,http://bit.ly/336nzNZ,Kepler-1501_b,0,9937.388,0,0,14.5564533,http://bit.ly/2Q2PngD
Kepler-1187_System,http://bit.ly/2Iz4jPB,Kepler-1187,2.11E+30,758313,5975,http://bit.ly/336nzNZ,Kepler-1187_b,0,16657.636,0,0,18.87064068,http://bit.ly/2Q2PngD
Kepler-1480_System,http://bit.ly/2Iz4jPB,Kepler-1480,1.69E+30,563517,5156,http://bit.ly/336nzNZ,Kepler-1480_b,0,10652.308,0,0,22.12679948,http://bit.ly/2Q2PngD
Kepler-65_System,http://bit.ly/2Iz4jPB,Kepler-65,2.49E+30,980937,6211,http://bit.ly/336nzNZ,Kepler-65_b,0,9079.484,5235925.485,0,2.15491,http://bit.ly/2Q2PngD
Kepler-65_System,http://bit.ly/2Iz4jPB,Kepler-65,2.49E+30,980937,6211,http://bit.ly/336nzNZ,Kepler-65_c,0,16443.16,1.02E+07,0,5.859944,http://bit.ly/2Q2PngD
Kepler-65_System,http://bit.ly/2Iz4jPB,Kepler-65,2.49E+30,980937,6211,http://bit.ly/336nzNZ,Kepler-65_d,0,9722.912,1.26E+07,0,8.13123,http://bit.ly/2Q2PngD
Kepler-65_System,http://bit.ly/2Iz4jPB,Kepler-65,2.49E+30,980937,6211,http://bit.ly/336nzNZ,Kepler-65_e,1.56E+27,0,0,0.283,258.8,http://bit.ly/2Q2PngD
HD_8673_System,http://bit.ly/2Iz4jPB,HD_8673,2.69E+30,967023,6472,http://bit.ly/336nzNZ,HD_8673_b,2.70E+28,0,4.52E+08,0.723,1634,http://bit.ly/2Q2PngD
Kepler-206_System,http://bit.ly/2Iz4jPB,Kepler-206,0,827883,5764,http://bit.ly/336nzNZ,Kepler-206_b,0,7649.644,1.17E+07,0,7.781987,http://bit.ly/2Q2PngD
Kepler-206_System,http://bit.ly/2Iz4jPB,Kepler-206,0,827883,5764,http://bit.ly/336nzNZ,Kepler-206_c,0,11295.736,1.66E+07,0,13.137471,http://bit.ly/2Q2PngD
Kepler-206_System,http://bit.ly/2Iz4jPB,Kepler-206,0,827883,5764,http://bit.ly/336nzNZ,Kepler-206_d,0,7578.152,2.44E+07,0,23.44281,http://bit.ly/2Q2PngD
Kepler-692_System,http://bit.ly/2Iz4jPB,Kepler-692,1.79E+30,598302,5440,http://bit.ly/336nzNZ,Kepler-692_b,0,19803.284,0,0,21.81293494,http://bit.ly/2Q2PngD
OGLE-2012-BLG-0026L_System,http://bit.ly/2Iz4jPB,OGLE-2012-BLG-0026L,2.11E+30,0,0,http://bit.ly/336nzNZ,OGLE-2012-BLG-0026L_b,2.75E+26,0,5.98E+08,0,0,http://bit.ly/2Q2PngD
OGLE-2012-BLG-0026L_System,http://bit.ly/2Iz4jPB,OGLE-2012-BLG-0026L,2.11E+30,0,0,http://bit.ly/336nzNZ,OGLE-2012-BLG-0026L_c,1.63E+27,0,7.18E+08,0,0,http://bit.ly/2Q2PngD
Kepler-986_System,http://bit.ly/2Iz4jPB,Kepler-986,1.91E+30,681786,5642,http://bit.ly/336nzNZ,Kepler-986_b,0,15084.812,0,0,56.4349938,http://bit.ly/2Q2PngD
Kepler-571_System,http://bit.ly/2Iz4jPB,Kepler-571,1.85E+30,626130,5527,http://bit.ly/336nzNZ,Kepler-571_b,0,16872.112,0,0,4.79859939,http://bit.ly/2Q2PngD
XO-1_System,http://bit.ly/2Iz4jPB,XO-1,1.75E+30,612216,5750,http://bit.ly/336nzNZ,XO-1_b,1.58E+27,81500.88,0,0,3.94153,http://bit.ly/2Q2PngD
Kepler-386_System,http://bit.ly/2Iz4jPB,Kepler-386,0,535689,5178,http://bit.ly/336nzNZ,Kepler-386_b,0,8865.008,1.44E+07,0,12.31043,http://bit.ly/2Q2PngD
Kepler-386_System,http://bit.ly/2Iz4jPB,Kepler-386,0,535689,5178,http://bit.ly/336nzNZ,Kepler-386_c,0,10080.372,2.32E+07,0,25.193458,http://bit.ly/2Q2PngD
Kepler-1638_System,http://bit.ly/2Iz4jPB,Kepler-1638,1.93E+30,660915,5710,http://bit.ly/336nzNZ,Kepler-1638_b,0,11939.164,0,0,259.33683,http://bit.ly/2Q2PngD
Kepler-1589_System,http://bit.ly/2Iz4jPB,Kepler-1589,2.35E+30,869625,6166,http://bit.ly/336nzNZ,Kepler-1589_b,0,6934.724,0,0,0.99166527,http://bit.ly/2Q2PngD
Kepler-893_System,http://bit.ly/2Iz4jPB,Kepler-893,1.99E+30,688743,5820,http://bit.ly/336nzNZ,Kepler-893_b,0,19302.84,0,0,6.33855761,http://bit.ly/2Q2PngD
Kepler-293_System,http://bit.ly/2Iz4jPB,Kepler-293,0,667872,5804,http://bit.ly/336nzNZ,Kepler-293_b,0,19588.808,2.15E+07,0,19.254196,http://bit.ly/2Q2PngD
Kepler-293_System,http://bit.ly/2Iz4jPB,Kepler-293,0,667872,5804,http://bit.ly/336nzNZ,Kepler-293_c,0,24450.264,4.28E+07,0,54.155743,http://bit.ly/2Q2PngD
